-5.23E-06;-1.40E-06;2.28E-05;-5.11E-06;-6.60E-06;-6.42E-06;0.029369;0.029371;0.029348;-0.030065;-0.030058;-0.030052;0.00076481;0.0002319;0.00069584;0.00075781;0.00026567;0.00060946;0.89764;0.89764;0.89759;0.89799;0.89799;0.89798;0.0045383;0.058382;1.0127;0.0059645;-0.9545;-0.12221;0.00097389;0.00098098;0.00095624;-0.00633;-0.0063202;-0.0063272;-0.67822;4.4925;9.768;-0.63503;14.738;7.3754;-1.4992;-1.4992;-1.4992;-1.4983;-1.4983;-1.4983
-2.62E-06;-1.11E-06;-8.63E-06;-3.50E-06;-2.77E-06;3.16E-06;0.02805;0.028051;0.02806;-0.033623;-0.03362;-0.033623;0.00076572;0.00021626;0.00052002;0.0007551;0.00026685;0.00066321;0.89603;0.89603;0.89601;0.89941;0.8994;0.8994;0.0021013;0.050792;0.051978;0.00015254;-0.092876;-0.67028;0.00013896;0.00012889;0.00012485;-0.0078786;-0.0078661;-0.0078962;-0.63287;3.4744;6.3918;-0.60445;9.3369;8.0876;-1.4984;-1.4984;-1.4984;-1.498;-1.498;-1.498
-1.61E-08;1.12E-06;-1.62E-05;-5.24E-06;-5.73E-06;9.67E-06;0.028322;0.028321;0.028337;-0.03193;-0.031924;-0.031934;0.00076815;0.00021142;0.00060164;0.00076243;0.00023887;0.00060709;0.89689;0.89689;0.89687;0.89733;0.89733;0.8973;0.00018582;0.04796;-0.29466;0.0080778;-1.5007;0.13184;-0.0017481;-0.0017546;-0.001739;-0.0042456;-0.0042375;-0.004368;-0.65;2.1987;6.1171;-0.65701;18.581;7.4101;-1.4974;-1.4975;-1.4975;-1.4986;-1.4986;-1.4987
9.22E-07;1.21E-06;-5.53E-06;-4.14E-06;2.87E-06;-9.37E-06;0.030289;0.030288;0.030293;-0.03303;-0.033033;-0.033023;0.00076905;0.00023719;0.00057421;0.0007573;0.00023131;0.00063866;0.89652;0.89652;0.89649;0.89701;0.897;0.89698;-0.0026101;0.28944;-0.25315;0.013985;0.14637;-0.16308;-0.00053287;-0.00052556;-0.00052217;-0.0017523;-0.0017472;-0.0017468;-0.64682;7.3366;6.3463;-0.6265;3.509;4.9358;-1.498;-1.498;-1.498;-1.4984;-1.4984;-1.4983
-1.63E-07;6.81E-06;5.35E-05;-2.29E-06;6.49E-06;1.11E-05;0.02865;0.028643;0.028589;-0.031729;-0.031736;-0.031747;0.00076714;0.00024831;0.00078536;0.00075825;0.00025529;0.00064609;0.89754;0.89755;0.89748;0.9001;0.9001;0.90011;-0.001559;0.26732;3.791;0.0070916;-0.25504;0.14836;-0.0030535;-0.0030475;-0.0032123;-0.0031799;-0.0032105;-0.0032287;-0.66313;8.9225;32.402;-0.64371;9.7909;10.289;-1.4951;-1.4951;-1.4952;-1.4984;-1.4984;-1.4984
-1.96E-06;-7.59E-07;2.22E-05;-3.33E-06;-4.34E-06;-8.30E-06;0.028934;0.028935;0.028913;-0.032549;-0.032545;-0.032536;0.00076663;0.00022022;0.000565;0.00076194;0.00024397;0.00065242;0.89628;0.89627;0.89624;0.89903;0.89903;0.89901;0.0086602;0.12787;0.21372;0.0062742;0.15662;-0.23575;-0.0028002;-0.0027892;-0.002773;-0.0010461;-0.001057;-0.0011084;-0.64866;2.1254;5.6359;-0.64221;4.3041;7.9723;-1.4963;-1.4963;-1.4963;-1.4968;-1.4968;-1.4967
-1.40E-06;8.76E-06;5.65E-07;-5.30E-06;-1.48E-06;-2.28E-05;0.028641;0.028632;0.028631;-0.03252;-0.032519;-0.032496;0.000769;0.00029911;0.00057333;0.00075386;0.00026949;0.00071624;0.89786;0.89786;0.89783;0.90041;0.90042;0.90038;0.0039557;0.94223;0.57013;0.013949;0.73529;-0.68468;-0.00048367;-0.00050026;-0.00059054;-0.0050574;-0.0050803;-0.0051577;-0.66963;18.614;7.0703;-0.63777;18.362;8.7666;-1.4974;-1.4974;-1.4974;-1.4946;-1.4946;-1.4945
-1.47E-06;3.04E-06;2.41E-05;-3.82E-06;1.90E-05;-2.94E-07;0.029659;0.029656;0.029632;-0.033015;-0.033034;-0.033034;0.00077229;0.00023454;0.00060822;0.00076036;0.00034563;0.00070913;0.89941;0.89941;0.8994;0.89875;0.89872;0.89869;0.0020645;0.70389;-0.26068;0.0089504;4.0556;-0.23521;-0.0027506;-0.0027578;-0.0027208;-0.00046703;-0.00053051;-0.0005647;-0.67426;6.3638;6.4402;-0.61531;38.982;6.7942;-1.4972;-1.4972;-1.4973;-1.4949;-1.4949;-1.4949
-5.39E-06;1.44E-06;-2.04E-06;-3.55E-06;-1.42E-06;-2.52E-05;0.031555;0.031553;0.031556;-0.031514;-0.031513;-0.031487;0.00077103;0.00022602;0.00055065;0.00075657;0.00024139;0.00079995;0.89868;0.89869;0.89865;0.8996;0.8996;0.89958;0.0086064;0.061554;-0.16767;0.0064738;0.071872;-0.11152;0.0010853;0.0011049;0.0011193;-0.0041791;-0.0041919;-0.0041916;-0.66255;2.6543;2.2547;-0.63188;6.9256;9.686;-1.4963;-1.4963;-1.4963;-1.4981;-1.4981;-1.498
-5.00E-06;1.35E-05;1.82E-05;-4.98E-06;-4.50E-07;-2.39E-05;0.028555;0.028542;0.028523;-0.030539;-0.030538;-0.030515;0.00076948;0.00031919;0.0008216;0.00075849;0.00025605;0.00071996;0.89857;0.89856;0.8985;0.89877;0.89877;0.89874;0.0064167;2.0465;0.6941;0.0090704;-0.097223;0.099625;-0.0014325;-0.0014437;-0.0015505;-0.0038073;-0.003816;-0.0037675;-0.65231;40.454;15.896;-0.63038;6.1347;6.9321;-1.4969;-1.4969;-1.497;-1.4964;-1.4964;-1.4964
-4.16E-06;-1.42E-06;-1.38E-05;-4.05E-06;2.03E-06;3.47E-05;0.028181;0.028183;0.028197;-0.033204;-0.033206;-0.033241;0.0007664;0.00022989;0.00056954;0.00075555;0.00023812;0.00063629;0.89922;0.89922;0.89921;0.90084;0.90084;0.90082;0.0051401;-0.021703;-0.049939;0.007336;-0.11464;0.56177;0.0015154;0.0015093;0.0014829;-0.007737;-0.0077203;-0.0077258;-0.66842;4.0613;5.865;-0.63317;5.6395;10.652;-1.4958;-1.4957;-1.4957;-1.4989;-1.4989;-1.4989
-5.56E-06;4.68E-06;2.88E-05;-6.77E-06;8.17E-06;1.98E-05;0.030719;0.030714;0.030685;-0.029706;-0.029714;-0.029734;0.00077002;0.00023419;0.0005876;0.00075485;0.00032272;0.00064224;0.89773;0.89773;0.89771;0.89858;0.89858;0.89854;0.018802;0.25391;0.37693;0.0095917;0.48431;0.28175;0.0026972;0.002695;0.0026513;-0.0050872;-0.0050774;-0.0050562;-0.63386;4.6051;4.4712;-0.607;17.872;4.3791;-1.4983;-1.4983;-1.4983;-1.4967;-1.4967;-1.4967
-4.47E-06;-9.38E-06;-7.08E-06;-7.60E-06;6.88E-06;-1.84E-05;0.029072;0.029081;0.029088;-0.030898;-0.030905;-0.030887;0.00076713;0.00030684;0.00063193;0.00075696;0.00024383;0.00063245;0.89863;0.89862;0.89862;0.89954;0.89954;0.89953;0.010736;-2.3866;-0.23651;0.011716;0.12014;-0.088638;-0.00053649;-0.00052085;-0.00052632;-0.0042323;-0.0042234;-0.0042243;-0.66582;48.366;6.7846;-0.65368;3.7031;5.6107;-1.4986;-1.4986;-1.4987;-1.4973;-1.4973;-1.4973
-6.77E-07;1.62E-06;8.43E-06;-2.16E-06;1.36E-05;1.33E-05;0.029027;0.029025;0.029017;-0.033243;-0.033256;-0.03327;0.00076916;0.00024419;0.00051291;0.0007602;0.00028762;0.00064191;0.89793;0.89793;0.89791;0.89891;0.89891;0.8989;0.0062784;-0.0008911;0.763;0.004906;2.495;-0.036232;0.0026641;0.002663;0.0026225;-0.0028913;-0.00285;-0.0028092;-0.65099;5.6455;9.9509;-0.64108;21.602;6.17;-1.4979;-1.4979;-1.4979;-1.4965;-1.4965;-1.4965
-1.82E-06;5.54E-06;-1.41E-05;-3.11E-06;-2.67E-06;-5.19E-07;0.029465;0.02946;0.029474;-0.03135;-0.031348;-0.031347;0.00076669;0.00022641;0.00056446;0.00075834;0.00030093;0.00076463;0.89911;0.89911;0.89909;0.89843;0.89843;0.8984;0.0093567;-0.1103;-0.078586;0.0062197;0.1692;-0.92268;-0.0027625;-0.0027646;-0.0027401;-0.00098266;-0.00099481;-0.00099995;-0.65788;2.8606;2.6926;-0.61929;17.679;12.507;-1.4973;-1.4972;-1.4973;-1.4952;-1.4952;-1.4951
1.55E-07;-8.25E-07;-9.73E-06;-3.23E-06;1.10E-06;-2.62E-05;0.028107;0.028108;0.028117;-0.031918;-0.031919;-0.031893;0.00076844;0.00024004;0.00051963;0.00075916;0.00022296;0.00064622;0.9001;0.9001;0.90008;0.89938;0.89938;0.89939;0.0062057;-0.19761;-0.0076092;0.0057595;0.053017;-0.89168;-0.0048857;-0.0048847;-0.0048863;-0.0031348;-0.0031427;-0.0030838;-0.64678;4.5226;3.8039;-0.60533;1.8731;7.5496;-1.4948;-1.4948;-1.4948;-1.495;-1.495;-1.495
-6.03E-06;-1.53E-06;1.17E-06;-1.54E-06;4.12E-06;8.08E-06;0.027854;0.027856;0.027854;-0.035195;-0.035199;-0.035207;0.0007687;0.00025001;0.00072443;0.0007594;0.00029305;0.0006336;0.89885;0.89885;0.8988;0.90027;0.90027;0.90021;0.017802;0.24454;0.22009;-0.00078005;0.046347;0.51926;-0.001016;-0.0010135;-0.00098792;-0.0036529;-0.0036591;-0.0036353;-0.65021;5.1403;10.834;-0.6298;6.9334;5.6814;-1.4973;-1.4972;-1.4972;-1.4966;-1.4966;-1.4966
1.60E-06;4.35E-06;-9.16E-06;-6.29E-06;9.47E-06;-2.69E-06;0.025835;0.025831;0.02584;-0.032587;-0.032597;-0.032594;0.00076936;0.0002295;0.00061103;0.00075992;0.00025498;0.00075337;0.90146;0.90146;0.90145;0.90019;0.9002;0.90018;-0.0032385;0.10464;0.12653;0.012071;1.2428;0.041722;-0.0014937;-0.0014922;-0.0014338;-0.0066307;-0.0066401;-0.0066041;-0.64547;4.7113;4.8255;-0.61567;15.778;7.9312;-1.495;-1.495;-1.495;-1.4977;-1.4977;-1.4976
-1.20E-06;2.99E-06;-2.51E-05;-2.31E-06;-2.72E-06;1.09E-05;0.025356;0.025353;0.025378;-0.032128;-0.032125;-0.032136;0.0007681;0.00023688;0.00060439;0.00075571;0.00024274;0.00055178;0.89903;0.89902;0.89903;0.90167;0.90167;0.90166;-0.0012501;0.34008;-0.72492;-0.0002445;-0.19552;-0.070611;0.0011836;0.0011767;0.0012547;-0.0072635;-0.0072636;-0.0072434;-0.65032;3.8659;6.4183;-0.63346;3.4968;3.3877;-1.4955;-1.4955;-1.4955;-1.499;-1.499;-1.499
-2.87E-06;-2.22E-06;-1.30E-05;-5.09E-06;-5.51E-06;3.49E-05;0.025473;0.025476;0.025489;-0.029931;-0.029926;-0.029961;0.00077262;0.00021903;0.00070393;0.00075451;0.0002151;0.00074205;0.8964;0.8964;0.89642;0.90001;0.90001;0.90002;0.0077779;-0.17265;-1.4333;0.012669;-0.0098577;1.4719;0.0015822;0.0015871;0.0015969;-0.0048839;-0.0048891;-0.004902;-0.67187;2.9345;10.877;-0.60108;1.9306;11.021;-1.4971;-1.4971;-1.4971;-1.4981;-1.4981;-1.4982
-1.95E-06;-3.13E-06;-2.44E-06;-3.16E-06;7.37E-06;-4.54E-06;0.026131;0.026134;0.026136;-0.030494;-0.030502;-0.030497;0.00076936;0.00025912;0.00062595;0.00075726;0.00025821;0.00067519;0.89939;0.8994;0.89938;0.89983;0.89983;0.89979;0.0075231;0.26096;0.52507;0.0037186;0.44206;-0.25821;8.06E-05;9.57E-05;2.23E-05;-0.007267;-0.0072622;-0.0072958;-0.67332;12.91;6.3576;-0.62699;6.3287;9.258;-1.4967;-1.4967;-1.4967;-1.4976;-1.4976;-1.4976
2.48E-06;2.93E-06;7.41E-06;-4.97E-06;-4.48E-06;-7.28E-06;0.026409;0.026406;0.026398;-0.030567;-0.030563;-0.030556;0.00076677;0.00024015;0.00064961;0.0007609;0.00023431;0.00051802;0.89876;0.89876;0.89875;0.89946;0.89946;0.89947;-0.0037173;-0.032779;0.19629;0.01039;-0.02878;-0.73259;-0.001882;-0.0018657;-0.0019149;-0.0036465;-0.0036581;-0.0036401;-0.6581;4.6276;14.276;-0.61083;4.7359;7.8481;-1.4966;-1.4965;-1.4965;-1.4978;-1.4978;-1.4977
-4.28E-06;-4.59E-06;-3.94E-06;-6.63E-06;3.03E-06;-1.66E-05;0.027597;0.027602;0.027606;-0.030975;-0.030978;-0.030961;0.00077073;0.00028654;0.0006212;0.00076055;0.00026374;0.0006928;0.90009;0.90009;0.90007;0.90226;0.90225;0.90224;0.0086753;0.14099;-0.2263;0.015051;-0.085835;-0.67322;-0.0030682;-0.0030665;-0.003035;-0.0002966;-0.00030303;-0.00028675;-0.65122;25.969;5.4062;-0.64177;6.1318;12.721;-1.4959;-1.4959;-1.4959;-1.4981;-1.4981;-1.4981
-4.54E-06;3.48E-06;-2.75E-05;-3.77E-06;6.61E-06;-2.11E-06;0.023712;0.023708;0.023736;-0.030824;-0.030831;-0.030828;0.00076817;0.00022446;0.00095229;0.00075965;0.00024073;0.00060858;0.8994;0.8994;0.8994;0.90059;0.90059;0.90058;0.0067849;0.15338;-0.8607;0.0082362;0.1419;0.093128;0.0035245;0.0035386;0.0035106;-0.0053458;-0.0053634;-0.0054101;-0.64383;2.3841;25.608;-0.59339;3.8515;6.3794;-1.4981;-1.4981;-1.4981;-1.4978;-1.4978;-1.4977
8.10E-07;1.52E-06;2.10E-05;-4.21E-06;2.42E-06;1.32E-05;0.027736;0.027734;0.027713;-0.032779;-0.032782;-0.032795;0.0007689;0.00024021;0.00060507;0.00075816;0.00026317;0.00074729;0.89985;0.89984;0.89983;0.90042;0.90041;0.90038;0.00065783;-0.023049;0.19199;0.0045026;0.57668;0.31344;-0.00074166;-0.00074034;-0.00074147;-0.0040128;-0.0040229;-0.0039721;-0.64694;3.8529;8.6513;-0.63352;7.3059;6.784;-1.4978;-1.4978;-1.4978;-1.4989;-1.4989;-1.4988
